exited,creditscore,age,tenure,balance,numofproducts,estimatedsalary,IncomeBalanceRatio,CardProductRatio,geography_Germany,geography_Spain,hascrcard_1,gender_Male,isactivemember_1
0,850,38,1,0,2,80006,0.0,50.0,0,0,1,1,1
0,745,31,3,124328,1,140451,0.89,100.0,0,1,1,0,1
1,693,41,9,181461,3,187929,0.97,33.33,1,0,1,0,1
0,795,35,8,0,2,167155,0.0,50.0,0,1,1,1,0
0,626,26,8,0,2,191420,0.0,0.0,0,1,0,1,0
1,487,61,5,110368,1,11384,9.7,0.0,1,0,0,0,0
0,556,39,9,89588,1,94898,0.94,100.0,0,0,1,0,1
0,643,46,6,0,2,106781,0.0,0.0,0,0,0,0,0
0,605,28,6,0,2,159508,0.0,0.0,0,0,0,0,0
1,756,60,3,115924,1,93524,1.24,100.0,1,0,1,0,0
0,586,38,2,0,2,87168,0.0,50.0,0,0,1,0,0
1,535,40,7,111756,1,8128,13.75,100.0,1,0,1,1,0
0,678,35,4,0,1,125518,0.0,100.0,0,0,1,0,0
0,596,39,9,0,1,48963,0.0,100.0,0,0,1,1,0
0,648,26,9,162923,1,98368,1.66,100.0,0,0,1,1,0
0,492,39,10,124576,2,148584,0.84,50.0,1,0,1,1,0
0,702,45,0,80793,1,27474,2.94,100.0,0,0,1,1,1
0,486,40,9,71340,1,76192,0.94,100.0,1,0,1,0,0
1,568,40,1,99282,1,134600,0.74,0.0,1,0,0,1,0
1,619,57,3,137946,1,72467,1.9,100.0,1,0,1,1,1
0,724,41,2,127892,2,199645,0.64,0.0,1,0,0,1,1
0,548,33,0,101084,1,42749,2.36,100.0,1,0,1,0,0
1,545,37,8,114754,1,136050,0.84,100.0,1,0,1,0,0
0,683,33,8,0,1,73564,0.0,0.0,0,0,0,1,0
0,762,51,3,99286,1,85578,1.16,0.0,0,0,0,0,1
0,627,30,4,79871,2,129826,0.62,50.0,1,0,1,0,0
0,516,35,10,104088,2,119666,0.87,0.0,0,0,0,1,0
0,800,38,2,168190,2,68052,2.47,50.0,0,0,1,0,0
0,464,42,3,85679,1,164104,0.52,100.0,1,0,1,0,1
0,626,35,3,0,1,80190,0.0,0.0,0,0,0,0,0
0,790,31,9,0,2,84126,0.0,50.0,0,0,1,0,0
0,534,34,7,121551,2,70179,1.73,50.0,0,0,1,0,1
0,745,46,2,122220,1,118024,1.04,100.0,0,0,1,1,1
1,553,47,3,116528,1,145704,0.8,0.0,0,1,0,1,0
0,748,26,1,77780,1,183049,0.42,0.0,0,0,0,0,1
0,722,37,2,0,1,120906,0.0,0.0,0,0,0,1,0
0,501,40,4,125832,1,100433,1.25,100.0,0,0,1,1,1
1,675,38,6,68065,1,138777,0.49,0.0,0,0,0,0,0
0,778,47,6,127299,2,124694,1.02,50.0,0,1,1,0,0
0,494,38,7,174937,1,40084,4.36,100.0,1,0,1,0,0
0,850,40,9,0,2,119232,0.0,0.0,0,0,0,1,1
0,592,31,7,110071,1,43921,2.51,0.0,0,1,0,1,0
0,590,44,3,139432,1,62222,2.24,100.0,0,1,1,0,0
0,758,39,6,127357,1,56577,2.25,0.0,0,0,0,0,1
0,506,36,5,0,2,164253,0.0,50.0,0,0,1,1,0
0,733,33,3,0,1,7666,0.0,100.0,0,0,1,1,1
0,711,38,3,0,2,68487,0.0,50.0,0,0,1,1,0
1,514,43,1,95556,1,199273,0.48,0.0,1,0,0,1,1
0,637,37,8,0,1,186062,0.0,100.0,0,1,1,1,1
0,468,29,1,111681,2,195711,0.57,50.0,1,0,1,1,1
0,539,39,3,0,2,36692,0.0,50.0,0,0,1,1,0
0,509,25,3,108738,2,106920,1.02,50.0,0,1,1,0,0
1,662,32,4,133950,1,48725,2.75,100.0,0,0,1,0,1
0,818,26,4,0,2,167036,0.0,50.0,0,1,1,1,1
0,608,33,9,89968,1,68777,1.31,100.0,0,0,1,1,0
0,850,32,9,0,2,18924,0.0,50.0,0,1,1,0,1
1,816,38,5,130878,3,71905,1.82,33.33,1,0,1,0,0
0,536,35,8,0,2,64833,0.0,50.0,0,0,1,1,0
0,753,35,3,0,2,184843,0.0,50.0,0,0,1,1,1
0,631,27,10,134169,1,176730,0.76,100.0,0,1,1,1,1
1,703,37,1,149762,1,20629,7.26,100.0,0,0,1,1,0
0,774,26,2,93844,1,28415,3.3,100.0,0,0,1,1,0
0,785,28,8,0,2,77231,0.0,50.0,0,0,1,1,0
0,571,33,1,0,2,102750,0.0,50.0,0,0,1,0,0
1,621,46,6,141078,1,34580,4.08,0.0,1,0,0,1,0
0,605,31,1,117992,1,183598,0.64,100.0,1,0,1,0,1
0,611,40,8,100812,2,147358,0.68,50.0,0,0,1,0,0
0,569,38,7,0,1,108469,0.0,100.0,0,0,1,1,1
0,658,29,4,80262,1,20612,3.89,100.0,0,0,1,1,1
0,788,34,6,156478,1,181196,0.86,0.0,0,1,0,1,1
0,525,23,5,0,2,160249,0.0,50.0,0,0,1,0,0
0,798,37,8,0,3,110783,0.0,0.0,0,0,0,1,0
0,486,37,9,115217,2,144995,0.79,50.0,1,0,1,1,0
1,615,61,9,0,2,150227,0.0,50.0,0,1,1,1,0
0,730,35,0,155470,1,53718,2.89,100.0,0,0,1,0,1
0,641,37,7,0,2,75248,0.0,50.0,0,0,1,1,0
1,542,39,3,135096,1,14353,9.41,100.0,0,0,1,1,1
0,692,30,2,0,2,130486,0.0,0.0,0,0,0,1,1
0,714,55,9,180075,1,100127,1.8,100.0,1,0,1,0,1
0,591,29,1,97541,1,196356,0.5,100.0,0,1,1,1,1
0,710,41,2,156067,1,9983,15.63,100.0,0,0,1,0,1
0,639,38,4,81550,2,118974,0.69,0.0,0,0,0,0,1
1,531,47,6,0,1,194998,0.0,0.0,0,0,0,0,0
1,673,38,2,170061,2,134901,1.26,0.0,0,0,0,0,0
0,765,36,8,92310,2,72924,1.27,50.0,1,0,1,1,1
0,622,32,6,169089,2,101057,1.67,50.0,0,0,1,0,0
0,806,40,5,80613,1,142838,0.56,100.0,0,0,1,1,1
0,757,26,8,121581,2,127059,0.96,50.0,1,0,1,1,1
1,570,58,8,0,1,116503,0.0,0.0,0,0,0,0,1
0,555,32,4,0,2,54405,0.0,50.0,0,1,1,1,1
0,692,54,5,0,2,88721,0.0,50.0,0,0,1,1,1
1,774,60,5,85891,1,74135,1.16,100.0,0,0,1,1,0
0,638,44,9,77637,2,111346,0.7,50.0,0,1,1,1,1
0,543,41,4,0,1,194902,0.0,0.0,0,1,0,0,0
0,584,31,5,0,2,31474,0.0,50.0,0,0,1,1,0
0,691,30,7,116927,1,21198,5.52,100.0,1,0,1,1,0
0,684,40,6,137326,1,186976,0.73,100.0,1,0,1,0,0
0,733,22,5,0,2,117202,0.0,50.0,0,0,1,1,1
0,599,37,2,0,2,143739,0.0,50.0,0,1,1,0,1
0,524,31,10,67238,2,161811,0.42,50.0,1,0,1,0,1
0,632,38,6,86569,2,98090,0.88,50.0,1,0,1,0,0
0,735,34,5,0,2,71095,0.0,0.0,0,1,0,1,0
0,734,34,6,133598,1,13107,10.19,100.0,0,0,1,1,1
1,605,51,3,136188,1,67110,2.03,100.0,0,0,1,0,1
0,793,38,9,0,2,88225,0.0,50.0,0,1,1,1,0
1,468,56,10,0,3,62256,0.0,0.0,0,0,0,0,1
0,779,37,7,120092,2,135925,0.88,50.0,1,0,1,1,0
1,698,48,4,101238,2,177815,0.57,0.0,0,0,0,1,1
0,707,58,6,89685,1,126471,0.71,0.0,0,0,0,1,1
1,850,35,1,211774,1,188574,1.12,100.0,0,0,1,0,0
0,850,56,7,131317,1,119175,1.1,100.0,0,0,1,1,1
0,527,37,5,93722,2,139093,0.67,50.0,0,1,1,1,1
0,696,32,8,101160,1,115916,0.87,100.0,1,0,1,1,1
0,661,48,3,120320,1,96463,1.25,0.0,0,0,0,1,0
0,776,31,2,0,2,112349,0.0,50.0,0,0,1,0,1
0,701,43,2,0,2,165303,0.0,50.0,0,0,1,1,1
0,610,26,8,0,2,166031,0.0,50.0,0,0,1,1,0
1,572,48,3,152827,1,38411,3.98,100.0,1,0,1,0,0
0,673,30,1,64097,1,77783,0.82,100.0,0,0,1,1,1
0,519,57,2,119035,2,29871,3.98,50.0,0,1,1,0,1
0,702,26,4,135219,1,59747,2.26,0.0,0,1,0,0,1
0,729,32,6,93694,1,79919,1.17,100.0,0,0,1,1,1
0,543,35,10,59408,1,76773,0.77,100.0,0,1,1,1,0
0,550,40,7,114354,1,54018,2.12,100.0,0,0,1,0,0
1,608,59,1,0,1,70649,0.0,100.0,0,0,1,1,0
0,639,35,10,128173,2,59093,2.17,50.0,1,0,1,1,0
0,686,34,9,0,2,127569,0.0,50.0,0,1,1,1,0
1,564,62,5,114931,3,18260,6.29,0.0,1,0,0,0,1
1,745,28,1,111071,1,73275,1.52,100.0,1,0,1,0,0
0,833,37,8,151226,2,136129,1.11,50.0,0,0,1,1,1
0,622,26,9,0,2,153237,0.0,50.0,0,0,1,1,1
0,597,42,4,64740,1,106841,0.61,100.0,0,0,1,0,1
1,721,51,0,169312,1,109078,1.55,100.0,0,1,1,1,0
1,504,49,7,0,3,87822,0.0,0.0,0,0,0,0,1
0,842,44,2,112652,2,126644,0.89,50.0,0,1,1,0,0
0,587,38,0,0,2,47414,0.0,50.0,0,0,1,1,0
0,479,30,7,143964,2,41879,3.44,50.0,1,0,1,0,0
0,508,49,7,122451,2,75808,1.62,50.0,0,0,1,1,1
0,749,24,1,0,3,47911,0.0,33.33,0,0,1,1,1
0,721,36,3,65253,2,28737,2.27,50.0,1,0,1,0,0
1,674,47,6,106901,1,2079,51.42,100.0,1,0,1,1,1
0,685,25,10,128509,1,121562,1.06,100.0,0,1,1,0,0
0,417,34,7,0,2,55003,0.0,50.0,0,0,1,1,0
0,574,33,3,129834,1,193131,0.67,100.0,1,0,1,1,0
1,590,51,3,154962,3,191932,0.81,0.0,0,1,0,0,1
0,587,40,5,138241,2,159418,0.87,50.0,1,0,1,1,0
1,598,41,3,91536,1,191468,0.48,100.0,1,0,1,1,0
0,741,53,3,0,2,38913,0.0,50.0,0,1,1,1,1
0,850,70,5,0,1,705,0.0,100.0,0,1,1,0,1
0,584,29,7,105204,1,138490,0.76,0.0,1,0,0,0,1
0,650,61,1,152968,1,82970,1.84,0.0,0,1,0,1,1
0,607,36,8,158261,1,76744,2.06,100.0,0,1,1,1,1
1,509,46,1,0,1,71244,0.0,100.0,0,0,1,0,0
0,689,38,6,121021,1,12182,9.93,100.0,0,1,1,0,1
0,543,36,4,0,2,141210,0.0,50.0,0,0,1,1,1
1,438,54,2,0,1,191763,0.0,0.0,0,1,0,0,0
0,687,63,1,137715,1,37938,3.63,100.0,0,1,1,0,1
0,737,31,5,121192,2,74890,1.62,50.0,1,0,1,1,1
0,761,31,7,0,3,166698,0.0,33.33,0,0,1,1,1
0,601,44,1,100486,2,62678,1.6,50.0,0,0,1,1,1
1,651,45,1,0,1,67740,0.0,100.0,0,0,1,1,0
0,745,35,9,92566,2,161519,0.57,50.0,0,0,1,1,0
1,648,49,10,0,2,159835,0.0,50.0,0,1,1,0,1
0,848,40,3,110929,1,30876,3.59,100.0,0,1,1,1,1
0,546,27,8,0,2,14858,0.0,50.0,0,0,1,0,1
0,439,32,3,138901,1,75685,1.84,100.0,0,1,1,0,0
0,755,30,4,123217,2,144183,0.85,0.0,0,0,0,1,1
0,593,41,6,0,1,65170,0.0,100.0,0,0,1,0,0
0,701,39,2,0,2,82526,0.0,50.0,0,0,1,1,1
0,701,36,8,0,2,169161,0.0,50.0,0,1,1,1,0
1,607,33,2,108431,2,109291,0.99,0.0,0,1,0,0,1
0,586,57,3,0,2,6057,0.0,0.0,0,1,0,0,1
0,547,30,9,72392,1,77077,0.94,100.0,1,0,1,0,0
1,647,51,1,119741,2,54954,2.18,0.0,1,0,0,0,0
1,760,51,2,100946,1,179614,0.56,0.0,0,0,0,0,0
1,621,53,9,170491,1,35588,4.79,100.0,0,1,1,1,0
0,725,44,5,0,1,117356,0.0,100.0,0,0,1,1,1
0,526,36,1,0,1,160696,0.0,100.0,0,0,1,1,0
1,519,47,6,157296,2,147278,1.07,0.0,0,1,0,0,0
1,713,38,7,144606,1,56594,2.56,100.0,1,0,1,0,1
0,700,38,8,134811,1,1299,103.78,100.0,0,0,1,1,0
0,666,34,9,115897,1,25095,4.62,100.0,0,0,1,0,1
0,630,32,4,82034,1,146326,0.56,0.0,0,1,0,1,0
0,779,26,4,174318,2,38296,4.55,0.0,0,1,0,0,1
0,611,41,2,114206,1,164061,0.7,100.0,1,0,1,0,0
0,685,43,9,0,2,107811,0.0,50.0,0,1,1,1,0
0,646,39,9,111574,1,30838,3.62,100.0,1,0,1,1,1
1,683,57,5,162448,1,9221,17.62,0.0,1,0,0,0,0
0,484,34,4,148249,1,33738,4.39,0.0,1,0,0,0,1
1,601,43,8,0,3,110916,0.0,0.0,0,0,0,0,1
0,762,26,7,123709,2,169654,0.73,50.0,0,1,1,0,1
0,687,72,9,0,1,69829,0.0,0.0,0,0,0,0,1
1,566,30,5,0,1,54926,0.0,100.0,0,0,1,1,0
0,702,37,10,150525,1,94728,1.59,100.0,0,0,1,1,1
0,601,29,9,0,1,80393,0.0,100.0,0,0,1,1,1
0,699,53,4,0,2,111307,0.0,0.0,0,0,0,1,1
0,584,28,10,0,2,19834,0.0,50.0,0,0,1,1,0
0,699,35,5,0,2,78397,0.0,50.0,0,0,1,1,1
0,698,51,2,111018,1,86410,1.28,100.0,1,0,1,0,0
0,495,30,10,129755,1,172749,0.75,0.0,0,0,0,1,0
0,650,27,6,0,2,1002,0.0,50.0,0,0,1,0,0
0,605,64,2,129555,1,13601,9.53,100.0,0,0,1,0,1
0,667,38,1,87202,1,77866,1.12,100.0,0,1,1,1,1
0,688,26,8,146133,1,175296,0.83,100.0,1,0,1,1,1
1,727,31,0,0,1,121751,0.0,100.0,0,1,1,0,0
0,754,39,6,170184,2,89593,1.9,50.0,0,1,1,1,0
1,612,62,8,140745,1,193437,0.73,100.0,1,0,1,0,0
0,546,42,7,139070,1,86945,1.6,100.0,0,1,1,1,1
0,673,37,8,0,2,183318,0.0,50.0,0,1,1,0,1
0,593,35,9,114193,1,71154,1.6,100.0,0,0,1,1,0
0,656,40,10,167878,1,151887,1.11,0.0,0,1,0,0,1
0,535,53,5,141616,2,75888,1.87,50.0,1,0,1,0,1
0,678,36,3,145747,2,89566,1.63,0.0,1,0,0,1,1
0,477,48,2,129120,1,26475,4.88,0.0,0,1,0,0,1
0,850,35,7,110349,1,126355,0.87,0.0,0,1,0,1,0
0,427,29,1,141325,1,93839,1.51,100.0,0,0,1,1,1
0,752,49,2,78653,1,7698,10.22,100.0,0,0,1,1,0
0,649,47,1,0,2,145593,0.0,50.0,0,0,1,1,1
0,799,28,3,142253,1,45042,3.16,100.0,0,1,1,0,0
1,589,61,1,0,1,61108,0.0,100.0,0,0,1,0,0
1,583,54,6,115988,1,57553,2.02,100.0,1,0,1,0,0
0,839,33,10,75592,1,62674,1.21,100.0,0,1,1,0,0
0,540,44,3,164113,2,12120,13.54,50.0,1,0,1,1,1
1,850,31,6,67996,2,50129,1.36,0.0,0,0,0,1,0
0,696,51,5,0,2,55022,0.0,50.0,0,1,1,0,0
0,660,33,1,0,2,117834,0.0,0.0,0,1,0,0,0
0,682,48,1,138778,1,168840,0.82,0.0,0,0,0,1,1
0,744,43,10,147832,1,24234,6.1,0.0,0,0,0,0,1
0,785,36,4,135438,1,190627,0.71,0.0,0,0,0,0,0
1,752,48,5,116060,1,156618,0.74,100.0,0,1,1,1,0
0,706,29,5,112564,1,42334,2.66,100.0,0,0,1,0,0
0,583,27,1,125406,1,110784,1.13,100.0,0,0,1,0,1
1,660,39,5,135134,1,173683,0.78,100.0,1,0,1,0,0
1,819,39,9,133102,1,27046,4.92,100.0,0,0,1,0,0
1,673,34,8,42157,1,20598,2.05,100.0,0,0,1,0,0
0,752,30,3,0,2,104991,0.0,50.0,0,0,1,0,1
0,578,38,7,82259,1,8996,9.14,100.0,0,0,1,1,0
0,438,36,4,0,2,64420,0.0,50.0,0,0,1,0,0
0,652,38,6,0,2,145700,0.0,50.0,0,0,1,1,1
0,629,49,4,0,2,196335,0.0,50.0,0,0,1,0,1
0,720,52,7,0,1,14781,0.0,100.0,0,0,1,1,1
0,668,42,3,150461,1,108139,1.39,100.0,0,0,1,1,0
1,459,48,4,133994,1,19287,6.95,100.0,1,0,1,1,1
0,729,31,8,164870,2,9567,17.23,50.0,0,1,1,1,1
0,498,25,8,121702,1,132210,0.92,100.0,1,0,1,1,1
0,549,25,6,193858,1,21600,8.97,0.0,0,1,0,1,1
0,601,54,1,131039,2,199661,0.66,50.0,1,0,1,0,1
0,544,64,9,113829,1,124341,0.92,100.0,0,0,1,1,1
0,751,30,6,0,2,15766,0.0,50.0,0,0,1,0,0
0,632,41,3,81877,1,33642,2.43,100.0,1,0,1,0,1
0,694,57,8,116326,1,117704,0.99,100.0,0,1,1,1,1
0,678,31,2,0,2,58803,0.0,50.0,0,0,1,1,1
0,695,46,4,0,2,137537,0.0,50.0,0,0,1,1,1
0,661,41,1,0,2,131300,0.0,0.0,0,0,0,0,1
0,661,33,9,0,2,84174,0.0,50.0,0,0,1,1,1
0,559,31,3,127070,1,160941,0.79,0.0,0,0,0,0,1
0,503,29,3,0,2,143954,0.0,50.0,0,0,1,1,1
0,695,46,3,122549,1,56297,2.18,100.0,0,1,1,1,1
0,640,42,5,176099,1,8404,20.95,100.0,0,0,1,0,1
0,624,48,3,122388,2,30020,4.08,0.0,1,0,0,0,0
0,667,42,9,0,2,58137,0.0,0.0,0,0,0,1,1
0,642,26,0,0,1,47472,0.0,0.0,0,0,0,1,0
0,640,32,6,118879,2,19131,6.21,50.0,0,1,1,0,1
0,529,35,5,0,2,187288,0.0,50.0,0,1,1,1,1
0,563,39,5,0,2,17603,0.0,50.0,0,0,1,0,1
0,593,38,4,88736,2,67020,1.32,50.0,0,1,1,0,0
1,739,45,7,102703,1,147802,0.69,0.0,1,0,0,1,1
0,788,70,1,0,2,41610,0.0,50.0,0,1,1,0,1
0,684,38,3,0,2,44255,0.0,50.0,0,1,1,0,0
0,482,55,5,97318,1,78416,1.24,0.0,0,0,0,1,1
0,591,58,5,128468,1,137254,0.94,0.0,0,1,0,1,1
0,651,41,4,133432,1,151303,0.88,0.0,1,0,0,0,1
0,749,40,8,141782,2,86333,1.64,0.0,1,0,0,0,0
0,583,24,9,135125,1,89801,1.5,0.0,0,0,0,1,0
1,661,42,2,178820,1,29358,6.09,0.0,0,1,0,1,0
0,715,31,2,112212,2,181600,0.62,50.0,0,0,1,0,1
1,769,45,5,126674,1,124118,1.02,100.0,1,0,1,0,0
1,625,51,7,136294,1,38867,3.51,100.0,0,0,1,0,0
0,641,36,5,66392,1,31106,2.13,100.0,0,0,1,0,0
0,716,27,1,122552,2,67611,1.81,50.0,1,0,1,1,0
0,767,43,1,76408,2,77837,0.98,50.0,0,0,1,1,0
0,745,36,8,145071,1,6078,23.87,0.0,1,0,0,1,0
0,589,34,6,0,2,177896,0.0,50.0,0,0,1,1,1
0,796,45,2,109730,1,123882,0.89,100.0,0,0,1,0,1
0,664,57,6,0,2,15304,0.0,50.0,0,0,1,1,1
1,445,62,1,64119,1,76569,0.84,100.0,0,1,1,1,1
1,543,57,1,106138,2,120657,0.88,50.0,1,0,1,0,1
0,746,36,2,0,2,16436,0.0,50.0,0,1,1,1,1
0,742,33,0,181656,1,107667,1.69,100.0,1,0,1,1,1
0,750,32,5,0,2,95611,0.0,50.0,0,0,1,0,0
0,669,30,7,95128,1,19799,4.8,0.0,0,0,0,1,0
0,594,49,2,126615,2,123214,1.03,0.0,0,1,0,0,1
0,574,36,1,0,2,71709,0.0,0.0,0,1,0,1,1
0,659,36,2,76190,2,149066,0.51,50.0,1,0,1,1,1
1,750,40,5,168286,3,20451,8.23,33.33,1,0,1,1,0
0,626,35,4,88109,1,32825,2.68,100.0,1,0,1,1,1
0,620,42,4,0,2,6232,0.0,50.0,0,0,1,1,0
0,580,35,8,0,2,10357,0.0,0.0,0,0,0,0,1
0,686,34,3,123971,2,147794,0.84,50.0,0,0,1,0,0
0,540,48,0,148116,1,116973,1.27,0.0,0,0,0,1,0
0,634,35,6,116269,1,129964,0.89,100.0,1,0,1,1,0
0,632,38,1,120599,1,92816,1.3,100.0,0,1,1,1,0
0,501,41,3,144260,1,172114,0.84,100.0,0,0,1,0,0
1,650,25,3,86605,3,16649,5.2,33.33,0,1,1,0,0
0,786,34,9,0,2,144517,0.0,50.0,0,0,1,1,0
0,554,37,4,58629,1,182038,0.32,0.0,1,0,0,0,0
0,701,42,5,0,2,24210,0.0,0.0,0,1,0,0,0
0,474,45,10,0,2,172175,0.0,0.0,0,0,0,1,0
0,621,43,5,0,1,47578,0.0,100.0,0,0,1,0,1
1,672,56,2,209767,2,150694,1.39,50.0,0,1,1,0,1
1,459,42,6,129634,2,177683,0.73,50.0,0,1,1,0,1
0,669,23,1,0,2,66088,0.0,0.0,0,0,0,1,0
0,776,38,2,169824,1,169291,1.0,100.0,0,0,1,0,0
0,694,36,3,97530,1,117140,0.83,100.0,0,0,1,1,1
0,787,42,10,145988,2,79510,1.84,50.0,0,0,1,0,1
0,580,37,9,0,2,77108,0.0,0.0,0,0,0,1,1
0,711,25,7,0,3,9679,0.0,33.33,0,0,1,0,1
0,673,40,5,137494,1,81753,1.68,100.0,0,0,1,0,0
1,499,57,1,0,1,131372,0.0,0.0,0,0,0,0,0
0,591,24,6,147360,1,25310,5.82,100.0,0,0,1,1,1
0,769,25,10,0,2,187925,0.0,0.0,0,0,0,0,0
0,657,31,3,125167,1,98820,1.27,0.0,0,1,0,1,0
1,738,43,9,121152,2,64166,1.89,50.0,1,0,1,1,0
1,545,60,7,128981,1,176924,0.73,0.0,1,0,0,0,1
0,497,47,6,0,1,90055,0.0,100.0,0,0,1,1,1
0,816,67,6,151858,1,72814,2.09,100.0,0,1,1,1,1
0,525,36,2,114628,1,168290,0.68,0.0,0,0,0,1,1
0,725,46,6,0,2,161767,0.0,50.0,0,0,1,1,0
0,692,28,8,95059,2,44420,2.14,50.0,0,0,1,0,0
0,618,24,7,128736,1,37147,3.47,0.0,0,0,0,0,1
0,546,24,8,156325,1,125381,1.25,100.0,0,0,1,1,1
0,635,29,7,105405,1,149853,0.7,100.0,0,0,1,1,1
1,611,49,2,88915,3,161435,0.55,0.0,0,0,0,0,0
0,650,60,8,0,2,102925,0.0,50.0,0,0,1,1,1
0,606,40,5,0,2,70899,0.0,50.0,0,0,1,1,1
0,844,18,2,160980,1,145936,1.1,0.0,0,0,0,1,0
0,450,46,5,177619,1,54227,3.28,100.0,0,1,1,0,0
0,727,38,2,62276,1,59280,1.05,100.0,0,1,1,1,1
0,460,46,4,127559,2,126952,1.0,50.0,1,0,1,1,1
0,649,41,0,0,2,130567,0.0,0.0,0,0,0,1,1
0,758,47,9,95523,1,73294,1.3,100.0,1,0,1,0,0
0,490,35,7,107749,1,3937,27.37,100.0,0,0,1,0,1
0,815,37,2,110777,2,2383,46.49,50.0,1,0,1,1,0
0,838,39,5,166733,2,14279,11.68,50.0,0,1,1,0,0
0,803,31,9,157120,2,141300,1.11,50.0,0,0,1,1,0
0,664,36,2,127160,2,78140,1.63,50.0,1,0,1,0,0
0,736,28,2,0,2,117431,0.0,50.0,0,1,1,0,1
0,633,37,9,156091,1,72008,2.17,100.0,0,0,1,0,0
0,664,58,5,98668,1,60887,1.62,100.0,0,0,1,1,1
0,600,43,5,134022,1,194764,0.69,100.0,0,0,1,0,0
1,693,35,5,124151,1,88705,1.4,100.0,0,0,1,0,0
1,663,36,6,77253,1,35817,2.16,0.0,1,0,0,0,0
0,742,21,1,114292,1,31520,3.63,100.0,1,0,1,0,0
1,710,43,2,140080,3,157908,0.89,33.33,1,0,1,1,1
0,710,27,2,135277,1,142200,0.95,100.0,0,1,1,0,0
0,700,82,2,0,2,182055,0.0,0.0,0,0,0,0,1
1,720,60,9,115920,2,157552,0.74,0.0,1,0,0,1,0
0,684,41,2,119782,2,120284,1.0,0.0,0,1,0,1,0
1,531,63,1,114715,1,24506,4.68,0.0,0,0,0,0,1
1,742,36,2,129748,2,47271,2.74,0.0,1,0,0,0,0
0,717,31,4,129722,1,41176,3.15,0.0,0,0,0,1,0
0,589,32,2,0,2,9468,0.0,0.0,0,0,0,1,1
0,767,36,3,139180,1,123880,1.12,0.0,0,0,0,1,0
1,636,49,6,113599,2,158887,0.71,50.0,1,0,1,1,0
0,648,33,7,134944,1,117036,1.15,100.0,0,0,1,1,1
1,622,58,7,116922,1,120415,0.97,100.0,1,0,1,0,0
1,692,28,9,118945,1,16064,7.4,0.0,0,1,0,1,0
0,754,28,8,0,2,52615,0.0,50.0,0,0,1,1,1
0,679,35,8,119182,1,121210,0.98,0.0,0,1,0,0,0
0,639,27,8,0,2,192247,0.0,50.0,0,0,1,1,0
0,774,28,1,71264,2,68759,1.04,0.0,0,0,0,0,1
0,517,41,2,0,2,75937,0.0,0.0,0,0,0,1,1
0,571,35,8,0,2,84569,0.0,0.0,0,0,0,0,0
1,747,58,7,116313,1,190696,0.61,100.0,1,0,1,1,1
0,792,36,5,92140,1,67468,1.37,0.0,0,1,0,1,1
0,688,26,1,0,2,104435,0.0,50.0,0,0,1,1,1
0,714,42,2,177640,1,47166,3.77,0.0,1,0,0,1,1
0,562,35,0,0,2,119899,0.0,50.0,0,1,1,0,0
0,704,48,8,167997,1,173498,0.97,100.0,0,1,1,1,1
0,698,36,2,82275,2,93249,0.88,50.0,0,0,1,1,1
0,611,49,3,0,2,142917,0.0,50.0,0,0,1,1,1
0,850,48,6,111962,1,111755,1.0,100.0,1,0,1,0,0
0,743,34,1,131736,1,108543,1.21,100.0,1,0,1,0,1
0,654,29,1,0,1,180345,0.0,100.0,0,0,1,1,0
0,761,36,8,108239,2,99444,1.09,0.0,1,0,0,1,0
0,702,46,9,98444,1,109563,0.9,0.0,0,0,0,0,1
0,488,32,3,114540,1,92568,1.24,100.0,1,0,1,1,0
0,683,35,6,187530,2,37976,4.94,50.0,0,0,1,0,1
0,601,42,9,133636,1,103315,1.29,0.0,1,0,0,0,1
0,605,52,7,0,2,173952,0.0,50.0,0,0,1,1,1
0,671,44,0,84745,2,34673,2.44,0.0,1,0,0,0,1
0,614,31,7,120599,2,46163,2.61,50.0,1,0,1,0,1
0,511,29,9,0,2,140676,0.0,0.0,0,1,0,0,1
0,850,39,4,127771,2,151738,0.84,0.0,0,0,0,1,1
1,790,46,9,0,1,14679,0.0,0.0,0,1,0,0,0
0,793,33,0,0,1,175544,0.0,0.0,0,0,0,0,0
0,628,69,5,0,2,181964,0.0,50.0,0,0,1,1,1
0,598,53,10,167772,1,136886,1.23,100.0,1,0,1,1,1
0,657,37,6,95845,1,122218,0.78,100.0,0,0,1,0,0
0,618,35,10,0,2,180439,0.0,50.0,0,0,1,0,0
0,681,65,7,134714,2,190419,0.71,0.0,0,1,0,1,1
0,516,33,3,0,2,58685,0.0,50.0,0,1,1,0,1
1,421,28,8,122384,3,89017,1.37,33.33,1,0,1,1,1
0,700,26,2,0,2,50051,0.0,0.0,0,0,0,0,0
0,745,25,5,157993,2,146041,1.08,50.0,0,0,1,1,0
0,696,29,8,0,2,191166,0.0,50.0,0,0,1,1,0
1,580,42,2,123331,1,103516,1.19,0.0,1,0,0,0,0
0,497,27,9,75263,1,164825,0.46,100.0,0,1,1,1,1
0,720,43,6,137824,2,172557,0.8,50.0,0,0,1,0,0
0,659,36,4,132578,2,84320,1.57,50.0,1,0,1,1,0
0,841,36,5,156021,1,122662,1.27,0.0,0,0,0,0,0
0,642,34,8,0,1,72085,0.0,100.0,0,1,1,1,0
1,732,69,9,137453,1,110932,1.24,0.0,0,1,0,0,1
